ImageID,Source,LabelName,Confidence,XMin,XMax,YMin,YMax,IsOccluded,IsTruncated,IsGroupOf,IsDepiction,IsInside
image0,freeform,/m/0five,1,0.007194244604316547,0.19424460431654678,0.07272727272727272,0.43636363636363634,0,0,0,0,0
image0,freeform,/m/0zero,1,0.02877697841726619,0.17266187050359713,0.5818181818181818,0.9454545454545454,0,0,0,0,0
image0,freeform,/m/0four,1,0.2158273381294964,0.37410071942446044,0.09090909090909091,0.4727272727272727,0,0,0,0,0
image0,freeform,/m/0one,1,0.23741007194244604,0.381294964028777,0.6181818181818182,0.9636363636363636,0,0,0,0,0
image0,freeform,/m/0nine,1,0.43884892086330934,0.5539568345323741,0.10909090909090909,0.4909090909090909,0,0,0,0,0
image0,freeform,/m/0two,1,0.4316546762589928,0.5827338129496403,0.6,0.9272727272727272,0,0,0,0,0
image0,freeform,/m/0one,1,0.6690647482014388,0.7553956834532374,0.07272727272727272,0.43636363636363634,0,0,0,0,0
image0,freeform,/m/0three,1,0.6187050359712231,0.7841726618705036,0.5818181818181818,0.9636363636363636,0,0,0,0,0
image0,freeform,/m/0one,1,0.8920863309352518,0.935251798561151,0.07272727272727272,0.4727272727272727,0,0,0,0,0
image0,freeform,/m/0four,1,0.8489208633093526,0.9784172661870504,0.5818181818181818,0.9454545454545454,0,0,0,0,0
image1,freeform,/m/0three,1,0.04316546762589928,0.1510791366906475,0.05454545454545454,0.45454545454545453,0,0,0,0,0
image1,freeform,/m/0five,1,0.03597122302158273,0.2014388489208633,0.6545454545454545,0.8909090909090909,0,0,0,0,0
image1,freeform,/m/0three,1,0.22302158273381295,0.3669064748201439,0.09090909090909091,0.45454545454545453,0,0,0,0,0
image1,freeform,/m/0six,1,0.2517985611510791,0.3669064748201439,0.5454545454545454,0.9090909090909091,0,0,0,0,0
image1,freeform,/m/0one,1,0.4748201438848921,0.5251798561151079,0.09090909090909091,0.4727272727272727,0,0,0,0,0
image1,freeform,/m/0seven,1,0.43884892086330934,0.5683453237410072,0.6363636363636364,1.0,0,0,0,0,0
image1,freeform,/m/0two,1,0.6330935251798561,0.7913669064748201,0.07272727272727272,0.41818181818181815,0,0,0,0,0
image1,freeform,/m/0eight,1,0.6546762589928058,0.7697841726618705,0.5818181818181818,0.9818181818181818,0,0,0,0,0
image1,freeform,/m/0six,1,0.8705035971223022,0.9496402877697842,0.05454545454545454,0.41818181818181815,0,0,0,0,0
image1,freeform,/m/0nine,1,0.8705035971223022,0.9568345323741008,0.6181818181818182,1.018181818181818,0,0,0,0,0
image2,freeform,/m/0four,1,0.09090909090909091,0.8363636363636363,0.12727272727272726,0.9272727272727272,0,0,0,0,0
image3,freeform,/m/0eight,1,0.2222222222222222,0.8518518518518519,0.1111111111111111,1.0,0,0,0,0,0
image4,freeform,/m/0six,1,0.30120481927710846,0.8313253012048193,0.03614457831325301,0.8313253012048193,0,0,0,0,0
image5,freeform,/m/0nine,1,0.0658682634730539,0.41317365269461076,0.11976047904191617,0.48502994011976047,0,0,0,0,0
image5,freeform,/m/0zero,1,0.10778443113772455,0.4251497005988024,0.5868263473053892,0.9580838323353293,0,0,0,0,0
image5,freeform,/m/0five,1,0.5868263473053892,0.9580838323353293,0.10179640718562874,0.40119760479041916,0,0,0,0,0
image5,freeform,/m/0six,1,0.6586826347305389,0.9041916167664671,0.5508982035928144,0.9221556886227545,0,0,0,0,0
image6,freeform,/m/0zero,1,0.08433734939759036,0.27710843373493976,0.05454545454545454,0.45454545454545453,0,0,0,0,0
image6,freeform,/m/0seven,1,0.060240963855421686,0.30120481927710846,0.6,0.9818181818181818,0,0,0,0,0
image6,freeform,/m/0six,1,0.43373493975903615,0.6144578313253012,0.05454545454545454,0.45454545454545453,0,0,0,0,0
image6,freeform,/m/0one,1,0.46987951807228917,0.5662650602409639,0.5818181818181818,0.9818181818181818,0,0,0,0,0
image6,freeform,/m/0eight,1,0.7590361445783133,0.9518072289156626,0.07272727272727272,0.43636363636363634,0,0,0,0,0
image6,freeform,/m/0seven,1,0.7590361445783133,0.9036144578313253,0.6363636363636364,1.0,0,0,0,0,0
image7,freeform,/m/0four,1,0.2962962962962963,0.9259259259259259,0.2222222222222222,1.037037037037037,0,0,0,0,0
image8,freeform,/m/0nine,1,0.02867383512544803,0.16487455197132617,0.07207207207207207,0.5045045045045045,0,0,0,0,0
image8,freeform,/m/0eight,1,0.05017921146953405,0.16845878136200718,0.5585585585585585,1.009009009009009,0,0,0,0,0
image8,freeform,/m/0zero,1,0.23655913978494625,0.37992831541218636,0.07207207207207207,0.46846846846846846,0,0,0,0,0
image8,freeform,/m/0nine,1,0.24372759856630824,0.36200716845878134,0.6216216216216216,0.990990990990991,0,0,0,0,0
image8,freeform,/m/0four,1,0.4336917562724014,0.5483870967741935,0.08108108108108109,0.4594594594594595,0,0,0,0,0
image8,freeform,/m/0one,1,0.45878136200716846,0.5519713261648745,0.5495495495495496,0.954954954954955,0,0,0,0,0
image8,freeform,/m/0four,1,0.6236559139784946,0.7813620071684588,0.07207207207207207,0.4144144144144144,0,0,0,0,0
image8,freeform,/m/0four,1,0.6487455197132617,0.7706093189964157,0.6036036036036037,0.9819819819819819,0,0,0,0,0
image8,freeform,/m/0six,1,0.8602150537634409,0.96415770609319,0.04504504504504504,0.45045045045045046,0,0,0,0,0
image8,freeform,/m/0zero,1,0.8315412186379928,0.982078853046595,0.5675675675675675,0.990990990990991,0,0,0,0,0
image9,freeform,/m/0four,1,0.2222222222222222,0.8888888888888888,0.18518518518518517,0.9259259259259259,0,0,0,0,0
image10,freeform,/m/0seven,1,0.036036036036036036,0.43243243243243246,0.13513513513513514,0.4774774774774775,0,0,0,0,0
image10,freeform,/m/0one,1,0.1891891891891892,0.3153153153153153,0.5585585585585585,0.9459459459459459,0,0,0,0,0
image10,freeform,/m/0six,1,0.6396396396396397,0.9099099099099099,0.02702702702702703,0.40540540540540543,0,0,0,0,0
image10,freeform,/m/0three,1,0.6036036036036037,0.8828828828828829,0.5765765765765766,0.972972972972973,0,0,0,0,0
image11,freeform,/m/0zero,1,0.14814814814814814,0.8888888888888888,0.18518518518518517,0.9259259259259259,0,0,0,0,0
